Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
DJ VICENTINI;Gabe_100;2022-09-14 00:14:32+00:00;"Luva de pedreiro desistiu por causa disso veja antes que saía do ar 😱
https://t.co/2DyqEwyeuR";0;0;0
Magner Jr;MagnerJunior10;2022-09-14 00:14:13+00:00;"Não consigo entender o pq do ódio que uma galera tem pelo Luva de Pedreiro.

Tem pessoas que estão &gt;&gt;&gt; FELIZES &lt;&lt;&lt; com a ""aposentadoria"" do Luva";0;0;0
japa;EmannueImonjelo;2022-09-14 00:14:13+00:00;Luva de pedreiro querendo dar uma de Tiago Iorc https://t.co/VHuzrS2yFi;0;0;0
VSC, felippe ' ★;felippe_92;2022-09-14 00:13:42+00:00;Luva de Pedreiro, é o Didico da internet.. Fez o pé de meia e largou tudo no auge, pra voltar a vida simples .. porém agr com mt dinheiro..;0;0;0
Darwin;aloirdasilva;2022-09-14 00:13:10+00:00;@TNTSportsBR A vdd é que o Luva de Pedreiro surgiu, fez sucesso, ficou rico, trocou de empresário, conheceu o Neymar, conheceu a Camila Cabello, viajou o mundo, se aposentou e o Barcelona não consegue ganhar do Bayern.;0;0;0
DJ VICENTINI;Gabe_100;2022-09-14 00:12:56+00:00;"Luva de pedreiro desistiu por isso veja antes que saía do ar 😱😱😱

https://t.co/rvMcYHOJQW";0;0;0
linguicinha;liinguicinha;2022-09-14 00:12:32+00:00;"nao mim abandona luva de pedreiro ;---;";0;0;0
Tai Lino, não Lima;whathellitala;2022-09-14 00:12:29+00:00;Bota o Luva de Pedreiro pra assistir 2 meses de GW do Ítalo Marsili que ele vira homem e larga a mão de ser esse chorão.;0;0;0
kez;xxketzz;2022-09-14 00:12:18+00:00;o luva de pedreiro tem mais seguidor que a pabllo vei https://t.co/kcxpFSRRv8;0;0;0
Agda 🫶;GuidaElza;2022-09-14 00:12:14+00:00;@Albertbressan @luvadepedreiro @powercouple Pois é!;0;0;0
Francisco Borges;FranBorges78;2022-09-14 00:11:35+00:00;"Já? @luvadepedreiro pega todos de surpresa ao anunciar que vai encerrar carreira de influencer digital.
#luvadepedreiro 
https://t.co/A7meqLCbhH";0;0;0
Honesticida;gomesvinicius;2022-09-14 00:10:58+00:00;@CNNBrasil O Luva de Pedreiro tá influenciando muita gente.;0;0;0
ca.;say5harmony;2022-09-14 00:10:55+00:00;@RebecaAssisofic Luva de pedreiro;0;0;0
gabriel;goldocec;2022-09-14 00:10:39+00:00;esse luva de pedreiro é um bobão cara deu unfollow no neymar kkk tnc;0;0;0
PJ;aramis_1980;2022-09-14 00:10:24+00:00;Se cuida @luvadepedreiro rsrs https://t.co/GJabk2Zxnv;0;0;0
Naiara 🇧🇷;naiara_ia;2022-09-14 00:10:10+00:00;@JoaquinTeixeira Quando eu me achar burra vou ir ler sobre a vida do Luva de Pedreiro depois de abandonar a carreira de vida mansa.;0;0;0
Carlos Vasconcelos;carlosharoldoch;2022-09-14 00:10:00+00:00;"@kempao @luvadepedreiro Tá na hora de dar um tempo mesmo 
Se não, há imagem vai chegar bem cansada na Copa";0;0;0
Henrique Eller;henryeller;2022-09-14 00:09:30+00:00;"Luva de Pedreiro - Lula
Ana Maria Braga - Tebet
Xaropinho - Bolsonaro
Andre Marques - Lula
Luciano Huck - Ciro
Toguro - Bolsonaro
Rei Charles III - Ciro
Rogério Flausino - Lula
Tite - Ciro https://t.co/WAxlpRoiXZ";0;0;0
paiN izabel;izbptt;2022-09-14 00:09:24+00:00;imitou luva de pedreiro na cara dura https://t.co/Q9zFsZ2rGe;0;0;0
Bobby;betobobyy;2022-09-14 00:09:16+00:00;@TupiSports Luva de pedreiro chaaaaaaaaaaaattttttooooooo pra cacete já deu né pai;0;1;0
wev;gnosrevew;2022-09-14 00:08:41+00:00;se colocar o luva de pedreiro numa sala com o toguro ele recupera o psicológico rapidinho;0;3;0
pedro mariz;_pedromarizfh;2022-09-14 00:08:08+00:00;pensando em fazer igual ao luva de pedreiro, desistir de tudo e ir morar no sítio;0;0;0
Rafael;Rafael54889241;2022-09-14 00:08:06+00:00;@Vessoni Luva de pedreiro deve ter descoberto pra ter fama tem que fazer algo que ele viu que é  errado .;0;0;0
Igor Bon;igorbon_;2022-09-14 00:07:43+00:00;Certeza que esse lance do Luva de pedreiro já fez algum oportunista do linkedin escrever um texto sobre          ✨ - o lado ruim da fama - ✨;0;1;0
sαm;saams_garden;2022-09-14 00:07:04+00:00;por mim todo mundo seguia os passos do luva de pedreiro 🙏;0;2;0
guizo;thepussycxt;2022-09-14 00:07:01+00:00;bora bill e luva de pedreiro os dois a 80km/h;0;0;0
Adriel ✨ Editor de Vídeo ✨;oliveiradriell;2022-09-14 00:05:23+00:00;"""agora o luva de pedreiro vai estudar finalmente"" vcs sao bobo demais né kkkkk estudar";0;0;0
Isaac Anderson;oisaac_anderson;2022-09-14 00:05:01+00:00;"LUVA DE PEDREIRO ABANDONOU SUA CARREIRA! @luvadepedreiro 

Na minha opinião: Já tinha passado a hora de acabar essa farra. Ele é humilde e gente boa…Mas não tem conteúdo!

Em fim…

Qual tua opinião?

#luvadepedreiro #luva #luvaabandouacarreira #receba #adidas https://t.co/WbfZuKW720";0;0;0
Site RD1;rd1oficial;2022-09-14 00:05:00+00:00;O QUE ROLOU? ➥ Luva de Pedreiro surpreende ao anunciar fim da carreira de influenciador https://t.co/8TxllzMeeu Veja Mais no @RD1Oficial;0;0;0
Naine Gatoggers;ninesexo;2022-09-14 00:04:41+00:00;na era de Alan Jesus, Luva de Pedreiro era mais feliz;0;0;0
felipe ✪;kozeniewski1903;2022-09-14 00:04:19+00:00;Luva de pedreiro vai se aposentar?????? Ramela vai se arrepende mas sereno;0;0;0
Roberto Conceição ™ ☭;Robertokklol;2022-09-14 00:03:12+00:00;MAAAAANOOOO VOLTA PFV @luvadepedreiro 😿😿;0;0;0
Leonardo 🏁;UZ1_;2022-09-14 00:03:06+00:00;luva de pedreiro é nosso justin bieber com um toque de kanye west;0;0;0
Roberto Conceição ™ ☭;Robertokklol;2022-09-14 00:03:04+00:00;luva de pedreiro ta mais pra uva di prederiro;0;1;0
todo dia figurinha da copa de alguém famoso;TodoFigurinha;2022-09-14 00:03:02+00:00;Luva de Pedreiro (Iran) https://t.co/7f5ynhAg9P;0;1;0
João Gomes Deprê;joaodeprefc_;2022-09-14 00:02:32+00:00;entraram na mente do ex luva de pedreiro. https://t.co/D1ss2RreHX;0;31;3
Sueli Ribeiro #IVT🎸;SueliRi99348373;2022-09-14 00:02:20+00:00;@israinhaoficial @luvadepedreiro Meus amores;0;0;0
Fuh;vcgodinho83;2022-09-14 00:01:49+00:00;"@naosalvo Luva de Pedreiro - Nulo
Ana Maria Braga - Bozo
Xaropinho - Nulo
Andre Marques - Lula
Luciano Huck - Lula
Toguro - Eymael
Manoel Caneta Azul -Nulo
Rei Charles III - Bozo
Rogério Flausino - Tebet
Tite - Ciro, pq ele tem um plano";0;0;0
K;withIovekura;2022-09-14 00:01:22+00:00;luva de pedreiro me da seu trabalho ai kkkkkkkk chorao do caralho kkkkkkkkkkkkkkk vsfd so chutar uma bola e gritar receba ganhar milhoes de reais comer puta comprar roupa ter fama kkkkkkkkkkkkkkk vtnc birrento do krl;0;0;0
Rafael Soares;Rafa_SOS;2022-09-14 00:01:22+00:00;@JoaquinTeixeira Coitado do sósia do luva de pedreiro,  vai perder o emprego;0;0;0
Giovanita;agelgi1;2022-09-14 00:01:09+00:00;Tenho me de acontecer o mesmo que aconteceu com luva de pedreiro  #ramonnopoddelas;0;1;0
Tiago Oliveira;tiagoaxn;2022-09-14 00:01:05+00:00;"@rodsgamerbr @peterjordan100 Como a ""aposentadoria precoce"" do Luva de Pedreiro afeta o MCU? Kevin fight e Empire State falam sobre isso";0;2;0
Brunomorfo;Brunomxrfo;2022-09-14 00:01:03+00:00;Luva de pedreiro entra em choque após descobrir que precisa trabalhar;1;32;3
Eren Muto;eren_muto;2022-09-14 00:00:42+00:00;mitinho vendo o luva de pedreiro ta me dando tesao;0;0;0
Hawk;BRbregon;2022-09-14 00:00:28+00:00;"@naosalvo Luva de Pedreiro - Nem título tirou
Ana Maria Braga - 12
Xaropinho - 22
Andre Marques - 12
Luciano Huck - 30
Toguro - Nem vai votar
Manoel Caneta Azul - 13
Rei Charles III - Não consegue teclar com os dedo de cenoura 
Rogério Flausino - 13
Tite - 13";0;0;0
𝖆𝖓𝖉𝖗𝖊𝖘𝖘𝖆🪬;andreessacom2ss;2022-09-14 00:00:24+00:00;luva de pedreiro se aposentoukkkk;0;0;0
Claudio Medeiros;Claudio_Medeiro;2022-09-14 00:00:15+00:00;"FIM DE UMA ERA! Luva de Pedreiro anunciou que vai abandonar a carreira.

O influenciador Luva de Pedreiro anunciou, por meio de vídeo no Instagram, que decidiu abandonar a carreira de produtor de conteúdo. Iran afirmou que deve voltar para sua vida “norma…https://t.co/OyIWiETpKu";0;0;0
FutebolNews;realfutebolnews;2022-09-13 23:59:56+00:00;Luva de Pedreiro, via Instagram. https://t.co/vtmxAyiQ60;9;538;15
Torcedores.com;Torcedorescom;2022-09-13 23:59:45+00:00;"Luva de Pedreiro fala sobre último trabalho: ""vai passar em todo o mundo"" - https://t.co/0n0FMBD0fZ";0;1;0
Vito;sccpviito;2022-09-13 23:59:39+00:00;ou o luva fez por marketing e vai voltar com algo MUITO FODA, ou ele vai quer realmente além de ser o luva de pedreiro, ser o ajudante de pedreiro;0;0;0
Lelets;uhuletss;2022-09-13 23:59:38+00:00;"eu sou super por fora dos influencers/memes heteros

luva de pedreiro????? bill?????";0;1;0
Perdu et beau;meiravilhoso;2022-09-13 23:59:35+00:00;@antonioaf_ Meu irmão falou que ele era pobre e usava luva de pedreiro pra jogar, e ficou famoso no YouTube kkkk;0;0;0
Mickey Mouse;MiqueiMausy;2022-09-13 23:59:09+00:00;"@naosalvo Luva de Pedreiro - Lula
Ana Maria Braga - Lula
Xaropinho - Bolsonaro
Andre Marques - Ciro
Luciano Huck - Tebet
Toguro - Bolsonaro 
Manoel Caneta Azul - Bolsonaro 
Rei Charles III - Bolsonaro 
Rogério Flausino - Ciro 
Tite - Lula";0;0;0
Ka ye da bahia azeite de dendê;Kaiezada;2022-09-13 23:59:02+00:00;"Demi Lovato e luva de pedreiro falando que irão parar
Eles nunca foram vistos no mesmo lugar
Hmmmmmm";0;0;0
Vargasᶜʳᶠ;eqpvargas;2022-09-13 23:58:59+00:00;@andre_luizv Luva de pedreiro?;0;0;0
jurídico da ariana grande;MIKE_HUDSOON;2022-09-13 23:58:26+00:00;Sou hater n #1 do luva de pedreiro, inimigo do humor e do entretenimento;0;0;0
Felipe 🐍;__cvlho;2022-09-13 23:58:11+00:00;@updatecharts Ela e o Luva de Pedreiro anunciando pausa na carreira ao mesmo tempo... aí tem coisa;0;1;0
Luccas Genicolo 🍀;Lux_Grimm;2022-09-13 23:58:10+00:00;O MEME ACABOU! LUVA DE PEDREIRO ANUNCIA FIM DE CARREIRA [Um Homem Precis... https://t.co/H9C1UHUFUE via @YouTube;0;0;0
Galuiz;luizfelipito;2022-09-13 23:57:44+00:00;po tomara que o luva de pedreiro tenha toda a felicidade e saúde do mundo, mas o conteúdo dele é chato demais ta loco kkkkkk;0;0;0
Hubert, o que é Lula lá!;HubertMacJr;2022-09-13 23:57:36+00:00;O que quer dizer luva de pedreiro?;0;0;0
Igor Nogueira🇧🇷🇨🇦;IgorNogueiraFFC;2022-09-13 23:57:29+00:00;Tendi nada, luva de pedreiro ficou milionário, famoso no mundo todo, estourado por uma bobeira, e largou tudo agora, do nada. Muito estranho;0;0;0
flanolas;pierob0n;2022-09-13 23:57:08+00:00;@Luvas_182 Luvas, verdade que com a aposentadoria do Luva de Pedreiro você juntamente com o Bora Bill serão os próximos influencers do Brasil?;0;1;0
sommelier de energético;femmanipulator;2022-09-13 23:56:43+00:00;caralho o luva de pedreiro real fico rico e aposentou IANSOWBSOQBWIWBSIWJUSJD que cara bom;0;0;0
jose victor;jovicsetor;2022-09-13 23:56:41+00:00;"luva de pedreiro - bolsonro
ana maria braga - tebet
xaropinho - bols
andre marques - ciro
luciano huck - ciro
toguro - lula
manoel caneta azul - bolson
rei charles III (linguicinha)- cara do novo
rogério flausino - n sei quem eh
tite - fala q eh no ciro, mas eh no bolsona https://t.co/eAlEF8VxDT";0;0;0
Demócrito Júnior 🇪🇺🇮🇹;decsjunior;2022-09-13 23:56:12+00:00;"@naosalvo Luva de Pedreiro - 22
Ana Maria Braga - 13
Xaropinho - 12
Andre Marques - 30
Luciano Huck - 30
Toguro - 22
Manoel Caneta Azul - 22
Rei Charles III - idoso não vota
Rogério Flausino - 22
Tite - 15";0;1;0
Attilio;attiliolosi;2022-09-13 23:56:12+00:00;Inveja do dia: queria ser o luva de pedreiro e me aposentar depois de seis meses de trabalho;0;2;1
Marcus Muniz;MarcusMuniz;2022-09-13 23:55:55+00:00;"Luva de Pedreiro - lula
Ana Maria Braga - lula
Xaropinho - bozo
Andre Marques - ciro
Luciano Huck - tebet
Toguro - bozo
Manoel Caneta Azul - bozo
Rei Charles III - bozo
Rogério Flausino - lula 
Tite - ciro https://t.co/Yf7dr7Tto2";0;0;0
G🅰️briel Souza⚛⚔;Gabrieluej;2022-09-13 23:55:48+00:00;@amigoanormal Foi assim que o luva de pedreiro fez l😥;0;0;0
SportBuzz;Sportbuzzbr;2022-09-13 23:55:46+00:00;"#luvadepedreiro chamou bastante atenção ao revelar que não pretende mais gravar vídeos @luvadepedreiro 

https://t.co/Ki2REnDGhy";0;0;0
Ajunews;portalajunews;2022-09-13 23:55:44+00:00;Luva de Pedreiro anuncia fim da carreira como influenciador https://t.co/KqUILL98lI;0;0;0
Meneghetti;_meneght;2022-09-13 23:55:14+00:00;essa parada do luva de pedreiro é real mesmo ? :/;0;0;0
𝔭𝔞𝔱𝔯𝔦𝔠𝔦𝔞;bratzain;2022-09-13 23:54:08+00:00;luva de pedreiro vai prestar vestibular;0;0;0
freedom;xaviiou;2022-09-13 23:53:59+00:00;De luva de pedreiro a rainha da Inglaterra eu não passo dois minutos do meu dia pensando nesses cara tô nem aí MESMO.. tipo nunca vi na vida não faz diferença nenhuma no meu dia;0;0;0
*;BeVctr;2022-09-13 23:53:42+00:00;namoral, meus sinceros vai tomar no ci luva de pedreiro;0;1;0
amdrree neymar da gama ✠;amdrree;2022-09-13 23:53:41+00:00;"@naosalvo Luva de Pedreiro - não vai votar, vai justificar
Ana Maria Braga - nulo
Xaropinho - bolsonaro
Andre Marques - ciro
Luciano Huck - vai votar em branco
Toguro - LULA
Manoel Caneta Azul - bolsonaro
Rei Charles III - em branco (é colonialista)
Rogério Flausino - ciro
Tite - Lula";0;0;0
Diogo Cavalcante;diogo_cavalcan;2022-09-13 23:53:32+00:00;@CNNBrasil Wow... Luva de Pedreiro e Demi Lovato anunciando o fim da carreira(?) no mesmo dia. Que mundo!;0;0;0
Henrique 🔴⚫;HenriqueFla83;2022-09-13 23:52:57+00:00;Sinistro isso que aconteceu com o Luva de Pedreiro. O cara se decepcionar tanto assim com a fama. Incrível mesmo. Pra alguns a fama realmente não traz felicidade.;0;0;0
Werther;MaxwellMarcos97;2022-09-13 23:52:56+00:00;Novo thriller do God Of War sendo lançado e vocês aí preocupados com a carreira do luva de pedreiro.;0;0;0
Técio 🇧🇷💀🥛;oteciomelo;2022-09-13 23:52:43+00:00;Como vou começar meu dia amanhã sem as influências do luva de pedreiro e do mendigo de Brasília?;0;8;1
Andrew Paukstis;andrewfava;2022-09-13 23:52:42+00:00;E o luva de pedreiro que já se aposentou, carreira do mlk foi precoce demais;0;0;0
dani;ellagr_;2022-09-13 23:51:50+00:00;"Luva de pedreiro fazendo aquele marketing apelativo pra depois promover alguma coisa. 

Aí agr solta que terá vídeos nunca feitos antes na copa .. kkk

Internet tá foda mesmo";0;2;0
PHILIPE;_philipefreitas;2022-09-13 23:51:29+00:00;- Luva De Pedreiro, quem lembra ?;0;0;0
⋆𝓱ortelα̃.;SW03HORL;2022-09-13 23:51:03+00:00;queria me aposentar igual o luva de pedreiro;0;0;0
VOTE EM Augusto de Arruda Botelho ▪︎ 4️⃣0️⃣0️⃣4️⃣;__luangoulart__;2022-09-13 23:50:23+00:00;"Luva de Pedreiro e o meme ""Bora, Bill"" são pura radiação do mundo heterotop";0;1;0
Carlos HenriqueSousa;CHRSousa;2022-09-13 23:49:51+00:00;@kempao @luvadepedreiro Esse rapaz precisa de um apoio, ele deve tá com a cabeça toda confusa com o sucesso repentino sem a base que sustente tudo. Estrutura familiar, educação financeira, visão de mundo, é necessário muito além de milhões de views para se chegar e se manter no topo.;0;1;0
Web Em Foco;webemfoco_;2022-09-13 23:47:43+00:00;LUVA DE PEDREIRO ABANDONA CARREIRA DE INFLUENCER: 'SOSSEGADO' https://t.co/DzBTf98Fkn via @YouTube;0;0;0
sportv;sportv;2022-09-13 23:47:20+00:00;@timebrasil @JogosOlimpicos @ciclismocbc @luvadepedreiro @Falcao12oficial @nsports @joaopbarretto @MuriloFBorges @_JogosJuventude @otd_oficial @SurtoOlimpico GRAÇAS A DEUS PAI;0;3;0
Flamenguista iludido👨🏻‍💻;rdgthiago_;2022-09-13 23:47:07+00:00;Simplesmente o Luva de pedreiro resolveu parar, doideira;0;0;0
el diablo de la fralda;autovetores;2022-09-13 23:46:40+00:00;"@naosalvo Luva de Pedreiro - L
Ana Maria Braga - B
Xaropinho - B
Andre Marques - Ciro
Luciano Huck - Tebet depois B
Toguro - apenas em Deus
Manoel Caneta Azul - L
Rei Charles III - apenas no capeta
Rogério Flausino - não conheço
Tite - B";0;0;0
Camila;chamilas23;2022-09-13 23:46:18+00:00;"eu pro cesar
cesar vc viu que o luva de pedreiro desistiu da careira? 
cesar: que carreira? 
Fim";0;2;0
Carlos André ✨🤞🏾;17xcarlos;2022-09-13 23:46:17+00:00;E o luva de Pedreiro ein, vai deixar a vida de celebridade pra cuidar da saúde não julgo nesse tempo que agente vive tem gente de todo tipo principalmente as ruins;0;0;0
Sommelier De Rivotril;kaioh1998;2022-09-13 23:46:10+00:00;luva de pedreiro é a nossa britney spears mesmo né;0;1;0
Thiago Rocha;thiago0001;2022-09-13 23:45:36+00:00;"@naosalvo Luva de Pedreiro - 13
Ana Maria Braga - 13
Xaropinho - 22
Andre Marques - 13
Luciano Huck - 13
Toguro - 22
Manoel Caneta Azul - 22
Rei Charles III - 13
Rogério Flausino - 13
Tite - 13";0;0;0
samuel;Samuelvitor_bfr;2022-09-13 23:45:35+00:00;"Luva de pedreiro anunciando que parou de gravar vídeo, os cara vão e soltam:

“Mais um pedreiro parando meio do obra” 

KKKKKKKKKKKKKKKKKKKKKKKKK COE";0;3;0
CRIA DE FAVELA 🗣;visaodecriadorj;2022-09-13 23:45:34+00:00;Papo reto, o luva de pedreiro é um exemplo.. chutou o balde pq não aguenta mais 🧤🗣 https://t.co/GzlR1S1VFf;0;0;0
Neymar Jr. 🇪🇪;babythepig;2022-09-13 23:45:23+00:00;Eu ou o Luva de Pedreiro?;0;0;0
Andrey Raychtock;araychtock;2022-09-13 23:45:02+00:00;Luva de Pedreiro numa vibe meio Serginho Hondjakoff no instagram ultimamente;0;11;1
Aligeningena 👽;notismarcos;2022-09-13 23:45:02+00:00;Luva de pedreiro fez o que o Diego deveria ter feito em 2019;0;0;0
gordin bololô★彡;bfrcastro_;2022-09-13 23:44:54+00:00;Luva de pedreiro tá saindo de cena, já pode entrar esse mlk aí https://t.co/gUnJ7YZAYV;0;0;0
Lucas ✞;LucasMolinari_9;2022-09-13 23:44:03+00:00;O luva de pedreiro precisa é de comer uma bucetinha, tomar umas, e parar de viadagem https://t.co/HsrLjHrzqs;0;0;0
Esportiva 21;esportiva21;2022-09-13 23:43:46+00:00;Luva de Pedreiro decidiu dar uma interrupção na carreira para poder descansar e muita gente na internet não está conseguindo entender o motivo por trás da decisão.;0;0;0
Time Brasil;timebrasil;2022-09-13 23:43:44+00:00;"O legado do Luva de Pedreiro tá aí! 😍

Recebaaaaaaaaa! 🧤⚽️ https://t.co/Y03wu53wAk";1;138;3
Vitor Ag;VitorNaniAg;2022-09-13 23:43:20+00:00;@CNNBrasil Deve ter conversado com o Luva de Pedreiro...;0;3;0
marcio;kozielgpc;2022-09-13 23:43:11+00:00;"demi lovato e luva de pedreiro encerrando a carreira juntos
Coincidência? Acho que não. https://t.co/UtxYHphUoC";0;0;0
Iara Almeida;IaraAlmeidaCos1;2022-09-13 23:43:08+00:00;Cara Luva de Pedreiro n💔;0;0;0
PAN;forumpandlr;2022-09-13 23:42:50+00:00;"Influencer Luva De Pedreiro anuncia aposentadoria:

""Viverei minha vida normal, sossegado daquele jeito (...) Foi uma decisão minha."" https://t.co/o0McXBWZZR";51;281;4
𝚊𝚗𝚍𝚛𝚎;andretoscan0;2022-09-13 23:42:41+00:00;luva de pedreiro começou a trabalhar de verdade e ficou totalmente woke das ideia;0;0;0
D@nny Carmo (Danielly) 🔴⚪⚫ 🇾🇪;dannysthilld;2022-09-13 23:42:25+00:00;"Luva de Pedreiro anunciou que está abandonando carreira de influenciador.

#TercaDetremuraSDV https://t.co/Hhz8OHvWQ9";0;0;0
EXTREMISTA!;jonathanzenki;2022-09-13 23:42:25+00:00;Se o Luva de Pedreiro não está fazendo isso por marketing pra algo futuro, ele precisa de uma terapia.;0;0;0
Juliano;Julianorocharn;2022-09-13 23:41:55+00:00;@RosangelaGRP @gshow @luvadepedreiro Sou ruim de bola com os pés kkkk 🌚🌚;0;0;0
VINI;viniciusbalzare;2022-09-13 23:41:30+00:00;Ela só teve coragem de falar isso depois q viu o anúncio do luva de pedreiro, nosso luva encorajando pessoas ao redor do mundo a lutar contra essa pressão brutal q é o mundo da fama https://t.co/bgYH0IpWnJ;0;0;0
Biluteteia 🇾🇪;seltonxmello;2022-09-13 23:40:35+00:00;"Luva de Pedreiro - Lula
Ana Maria Braga - Lula
Xaropinho - b0lso
Andre Marques - lula 
Luciano Huck - o cara do novo
Toguro - b0lso
Manoel Caneta Azul - lula
Rei Charles III - justifica 
Rogério Flausino - lula
Tite - lula https://t.co/Qe9dUpIIsJ";0;0;1
petisco da lapa;porraaquariano;2022-09-13 23:40:22+00:00;Demi Lovato e Luva de Pedreiro largando a carreira.. hmmmmm cheirinho de affair, será que vem ai??  KKKKKKK https://t.co/4tZ3VTwP3N;0;0;0
Edmundo Carvalho;edmundocp;2022-09-13 23:40:16+00:00;"Troca na Seleção brasileira de memes:
⬆️ BILL
⬇️ LUVA DE PEDREIRO";0;1;0
